Input,Trial,Treatment,time,heart_rate,sd,std_err,confidence,start,end
0,Trial12,17up,8/18/25 8:30,132.8493648,0.015047738,0.001911065,Good,244,272
0,Trial12,17up,8/18/25 8:40,117.5838926,0.031134681,0.003619333,Good,134,172
0,Trial12,17up,8/18/25 8:50,118.875502,0.030876376,0.003565297,Good,134,172
0,Trial12,17up,8/18/25 9:00,145.1162791,0.013074409,0.001363101,Good,134,172
0,Trial12,17up,8/18/25 9:10,126.3157895,0.016984156,0.001898886,Good,134,172
0,Trial12,17up,8/18/25 9:20,148.7008661,0.01080421,0.001114369,Good,134,172
0,Trial12,17up,8/18/25 9:30,141.1764706,0.014680505,0.00155613,Good,134,172
0,Trial12,17up,8/18/25 9:40,163.2,0.013436795,0.001323967,Good,134,172
0,Trial12,17up,8/18/25 9:50,167.6646707,0.015236235,0.001479874,Good,134,172
0,Trial12,17up,8/18/25 10:00,152.1014009,0.014207312,0.001450028,Good,134,172
0,Trial12,17up,8/18/25 10:10,139.2928619,0.065336912,0.006964938,Good,110,148
0,Trial12,17up,8/18/25 10:20,204.5454545,0.069281053,0,Good,54,76
0,Trial12,17up,8/18/25 10:30,214.2857143,0.056817787,0,Good,74,88
0,Trial12,17up,8/18/25 10:40,167.4099485,0.035298411,0.003182751,Good,70,114
0,Trial12,17up,8/18/25 10:50,166.4739884,0.016069483,0.001460862,Good,70,114
0,Trial12,17up,8/18/25 11:00,183.2376579,0.021066422,0.001819862,Good,70,114
0,Trial12,17up,8/18/25 11:10,159.0778098,0.022837435,0.002120403,Good,70,114
0,Trial12,17up,8/18/25 11:20,169.9481865,0.016190897,0.001453985,Good,70,114
0,Trial12,17up,8/18/25 11:30,147.6923077,0.042287048,0.007852508,Good,68,80
0,Trial12,17up,8/18/25 11:40,113.304721,0.075727619,0.011288807,Good,120,144
0,Trial12,17up,8/18/25 11:50,104.7169811,0.061907856,0.01004278,Good,62,84
0,Trial12,17up,8/18/25 12:00,94.66357309,0.043468185,0.007347464,Good,62,84
0,Trial12,17up,8/18/25 12:10,84.90566038,0.160001796,0.028737171,Good,62,84
0,Trial12,17up,8/18/25 12:20,71.51370679,0.091878543,0.018018865,Good,62,84
0,Trial12,17up,8/18/25 12:30,0,0,0,Zero,162,174
0,Trial12,17up,8/18/25 12:40,137.9310345,0.146664299,0.028763236,Discard,162,174
0,Trial12,17up,8/18/25 8:30,129.7297297,0.015543379,0.001413034,Good,406,462
0,Trial12,17up,8/18/25 8:40,135.5191257,0.013869338,0.001747372,Good,420,448
0,Trial12,17up,8/18/25 8:50,119.5571956,0.025629735,0.003455913,Good,420,448
0,Trial12,17up,8/18/25 9:00,128.8888889,0.01921005,0.002500935,Good,420,448
0,Trial12,17up,8/18/25 9:10,112.9151292,0.023368321,0.003240603,Good,420,448
0,Trial12,17up,8/18/25 9:20,154.4117647,0.012543919,0.001488689,Good,420,448
0,Trial12,17up,8/18/25 9:30,133.2120109,0.016765418,0.00212921,Good,420,448
0,Trial12,17up,8/18/25 9:40,140.5306496,0.01742597,0.002161426,Good,420,448
0,Trial12,17up,8/18/25 9:50,165.5172414,0.015,0.001709409,Good,420,448
0,Trial12,17up,8/18/25 10:00,132.7289211,0.044322465,0.005628959,Good,420,448
0,Trial12,17up,8/18/25 10:10,127.706422,0.088451421,0.011515394,Good,384,412
0,Trial12,17up,8/18/25 10:20,205.7142857,0.060396418,0,Good,416,430
0,Trial12,17up,8/18/25 10:30,210.8527132,0.026636515,0.00320666,Good,376,396
0,Trial12,17up,8/18/25 10:40,151.1568123,0.040707497,0.005756909,Good,376,396
0,Trial12,17up,8/18/25 10:50,155.5273189,0.012504901,0.001734118,Good,376,396
0,Trial12,17up,8/18/25 11:00,162.8092578,0.021182646,0.002284183,Good,376,408
0,Trial12,17up,8/18/25 11:10,165.2522018,0.022921459,0.002457438,Good,376,408
0,Trial12,17up,8/18/25 11:20,162.2911695,0.022524496,0.002428879,Good,376,408
0,Trial12,17up,8/18/25 11:30,112.5,0.132717595,0,Good,488,504
0,Trial12,17up,8/18/25 11:40,116.25,0.102566773,0,Good,488,504
0,Trial12,17up,8/18/25 11:50,93.05331179,0.089679128,0.017935826,Good,488,504
0,Trial12,17up,8/18/25 12:00,97.68421053,0.067230957,0.008752725,Good,438,474
0,Trial12,17up,8/18/25 12:10,84.66522678,0.095272501,0.013473566,Good,438,474
0,Trial12,17up,8/18/25 12:20,21.39673105,0.454376863,0.126021467,Good,438,474
0,Trial12,17up,8/18/25 12:30,9.267785534,3.887437979,0.748137788,Discard,0,581.975
