Input,Trial,Treatment,time,heart_rate,sd,std_err,confidence,start,end
0,Trial2,17up,8/11/25 9:30,144.7028424,0.032272857,0.003830083,Good,330,360
0,Trial2,17up,8/11/25 9:40,139.3548387,0.036324158,0.00454052,Good,88,116
0,Trial2,17up,8/11/25 9:50,168,0.019808766,0.002242901,Good,88,116
0,Trial2,17up,8/11/25 10:00,117.0035672,0.118205588,0.018239518,Good,168,190
0,Trial2,17up,8/11/25 10:10,100.4269855,0.131620993,0.018614019,Good,102,132
0,Trial2,17up,8/11/25 10:20,135.7850071,0.054652962,0.006072551,Good,148,184
0,Trial2,17up,8/11/25 10:30,163.8282899,0.04330747,0.004374715,Good,148,184
0,Trial2,17up,8/11/25 10:40,169.0140845,0.063564173,0.006324872,Good,148,184
0,Trial2,17up,8/11/25 10:50,191.5254237,0.027764715,0.002600404,Good,90,126
0,Trial2,17up,8/11/25 11:00,197.7464789,0.066461194,0.006118249,Good,90,126
0,Trial2,17up,8/11/25 11:10,192.8767123,0.091354585,0.009683567,Good,272,300
0,Trial2,17up,8/11/25 11:20,225,0.10657187,0,Good,286,294
0,Trial2,17up,8/11/25 11:30,210,0.086708811,0,Good,188,202
0,Trial2,17up,8/11/25 11:40,109.0909091,0.209252873,0.034875479,Good,140,160
0,Trial2,17up,8/11/25 11:50,66.29834254,0.33478849,0.065657425,Good,448,472
0,Trial2,17up,8/11/25 12:00,59.35828877,0.359906457,0.058384537,Good,268,306
0,Trial2,17up,8/11/25 12:10,57.14285714,0.435650854,0.085438162,Good,196,224
0,Trial2,17up,8/11/25 12:20,60.34482759,0.09177292,0.015295487,Good,332,368
0,Trial2,17up,8/11/25 12:30,26.70375522,0.738399875,0.147679975,Good,150,210
0,Trial2,17up,8/11/25 12:40,0,0,0,Zero,16,40
0,Trial2,17up,8/11/25 12:50,77.24750277,0.266251344,0.048610622,Discard,16,40
0,Trial2,17up,8/11/25 13:00,76.53758542,0.222279259,0.041276222,Discard,16,40
0,Trial2,17up,8/11/25 13:10,82.13903743,0.226004423,0.03934232,Discard,16,40
0,Trial2,17up,8/11/25 13:20,79.40234792,0.224602397,0.039704469,Discard,16,40
0,Trial2,17up,8/11/25 13:30,89.18032787,0.287318299,0.048565657,Discard,16,40
0,Trial2,17up,8/11/25 13:40,82.40343348,0.262720721,0.045733807,Discard,16,40
0,Trial2,17up,8/11/25 13:50,76.23220153,0.264964678,0.04837571,Discard,16,40
0,Trial2,17up,8/11/25 14:00,73.44262295,0.260790605,0.0484276,Discard,16,40
0,Trial2,17up,8/11/25 14:10,76.06557377,0.231028968,0.042179926,Discard,16,40
0,Trial2,17up,8/11/25 14:20,76.75906183,0.336496486,0.060436553,Discard,16,40
0,Trial2,17up,8/11/25 14:30,82.84789644,0.255621032,0.04449791,Discard,16,40
0,Trial2,17up,8/11/25 14:40,63.64640884,0.340035098,0.06800702,Discard,16,40
0,Trial2,17up,8/11/25 9:30,153.028693,0.02703249,0.00346116,Good,318,342
0,Trial2,17up,8/11/25 9:40,151.196172,0.03784395,0.00423108,Good,70,102
0,Trial2,17up,8/11/25 9:50,154.340836,0.06301483,0.00806822,Good,120,144
0,Trial2,17up,8/11/25 10:00,124.973433,0.09533106,0.01348185,Good,120,144
0,Trial2,17up,8/11/25 10:10,107.080504,0.11874062,0.0173201,Good,100,126
0,Trial2,17up,8/11/25 10:20,146.938776,0.04661136,0.00612037,Good,142,166
0,Trial2,17up,8/11/25 10:30,168.510638,0.03591138,0.00438727,Good,142,166
0,Trial2,17up,8/11/25 10:40,171.428571,0.05966798,0.00558842,Good,142,182
0,Trial2,17up,8/11/25 10:50,198.072289,0.02924694,0.00248966,Good,76,118
0,Trial2,17up,8/11/25 11:00,179.911374,0.06316593,0.0044225,Good,118,186
0,Trial2,17up,8/11/25 11:10,187.764182,0.07571036,0.00519981,Good,12,80
0,Trial2,17up,8/11/25 11:20,211.006711,0.06866417,0.00597645,Good,36,74
0,Trial2,17up,8/11/25 11:30,223.822179,0.06101601,0.00310162,Good,108,212
0,Trial2,17up,8/11/25 11:40,63.6363636,0.34318852,0.05719809,Good,174,208
0,Trial2,17up,8/11/25 11:50,46.9116497,0.45567487,0.08936519,Good,132,166
0,Trial2,17up,8/11/25 12:00,37.775446,0.47695712,0.11923928,Good,142,168
0,Trial2,17up,8/11/25 12:10,43.8238453,0.45974937,0.10836397,Good,62,88
0,Trial2,17up,8/11/25 12:20,100.978474,0.12768978,0.01924996,Good,62,88
0,Trial2,17up,8/11/25 12:30,39.5468589,0.20790999,0.05042558,Good,62,88
